title,category,brand,price,stars,reviews,isBestSeller
Adidas Clothing Product,Clothing,Adidas,36.2,4.3,1425,0
Kraft Food Product,Food,Kraft,35.95,5.0,241,0
Makita Tools Product,Tools,Makita,310.71,4.0,431,0
Apple Electronics Product,Electronics,Apple,53.92,4.1,56406,0
Fisher-Price Toys Product,Toys,Fisher-Price,58.94,4.5,367,0
Meguiar's Automotive Product,Automotive,Meguiar's,26.64,4.8,94,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,16.51,3.8,2276,0
Under Armour Sports Product,Sports,Under Armour,14.12,5.0,383,0
3M Automotive Product,Automotive,3M,50.28,4.1,3762,0
Apple Electronics Product,Electronics,Apple,32.7,3.1,2919,0
Levi's Clothing Product,Clothing,Levi's,142.26,3.8,85,0
Reebok Sports Product,Sports,Reebok,73.09,3.0,158,1
Nike Sports Product,Sports,Nike,30.07,3.0,32,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,194.52,3.3,15,0
Adidas Clothing Product,Clothing,Adidas,30.03,4.7,680,0
LEGO Toys Product,Toys,LEGO,39.64,3.7,258,1
Neutrogena Beauty Product,Beauty,Neutrogena,6.17,4.2,225,0
Kellogg's Food Product,Food,Kellogg's,3.21,3.3,140,0
L'Oreal Beauty Product,Beauty,L'Oreal,49.12,4.1,68,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,23.45,4.1,79,0
Random House Books Product,Books,Random House,31.62,4.0,1869,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,256.66,3.9,1,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,87.15,4.6,576,0
LG Electronics Product,Electronics,LG,29.51,4.4,204,0
DeWalt Tools Product,Tools,DeWalt,286.35,3.8,185,0
General Mills Food Product,Food,General Mills,73.5,4.7,10,0
Hasbro Toys Product,Toys,Hasbro,15.86,4.0,8,0
Olay Beauty Product,Beauty,Olay,188.75,3.5,37,0
Armor All Automotive Product,Automotive,Armor All,201.84,4.4,488,0
Adidas Clothing Product,Clothing,Adidas,45.66,4.7,32325,0
DeWalt Tools Product,Tools,DeWalt,79.06,3.1,394,0
Reebok Sports Product,Sports,Reebok,11.96,3.8,7,0
Makita Tools Product,Tools,Makita,113.35,3.3,6,0
Hasbro Toys Product,Toys,Hasbro,188.85,3.5,827,0
Armor All Automotive Product,Automotive,Armor All,266.61,4.1,541,0
Wilson Sports Product,Sports,Wilson,51.93,3.4,441,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,10.15,4.8,25,0
Milwaukee Tools Product,Tools,Milwaukee,23.51,3.9,284,0
Neutrogena Beauty Product,Beauty,Neutrogena,24.19,4.0,26,0
Sony Electronics Product,Electronics,Sony,151.48,4.1,13,0
Makita Tools Product,Tools,Makita,12.92,3.2,56,0
Wilson Sports Product,Sports,Wilson,70.09,4.9,146,0
3M Automotive Product,Automotive,3M,23.61,3.5,245,0
Nike Clothing Product,Clothing,Nike,9.16,4.7,438,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,14.41,4.2,33,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,47.54,5.0,36,1
Wilson Sports Product,Sports,Wilson,21.16,3.7,144,0
Kellogg's Food Product,Food,Kellogg's,80.15,5.0,29,0
Mattel Toys Product,Toys,Mattel,294.99,3.6,140,0
Fisher-Price Toys Product,Toys,Fisher-Price,11.34,3.4,1058,0
Rain-X Automotive Product,Automotive,Rain-X,11.84,4.5,40,0
Sony Electronics Product,Electronics,Sony,23.82,4.4,11,0
Milwaukee Tools Product,Tools,Milwaukee,85.42,2.9,449,0
